"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","AIREMISSION","SOX","KG_CAP","A","2007",2.801,
"AUT","AIREMISSION","SOX","KG_CAP","A","2008",2.424,
"AUT","AIREMISSION","SOX","KG_CAP","A","2009",1.757,
"AUT","AIREMISSION","SOX","KG_CAP","A","2010",1.901,
"AUT","AIREMISSION","SOX","KG_CAP","A","2011",1.797,
"AUT","AIREMISSION","SOX","KG_CAP","A","2012",1.744,
"AUT","AIREMISSION","SOX","KG_CAP","A","2013",1.683,
"AUT","AIREMISSION","SOX","KG_CAP","A","2014",1.688,
"AUT","AIREMISSION","SOX","KG_CAP","A","2015",1.625,
"AUT","AIREMISSION","SOX","KG_CAP","A","2016",1.51,
"AUT","AIREMISSION","SOX","KG_CAP","A","2017",1.446,
"AUT","AIREMISSION","SOX","KG_CAP","A","2018",1.301,
"AUT","AIREMISSION","SOX","KG_CAP","A","2019",1.244,
"AUT","AIREMISSION","SOX","KG_CAP","A","2020",1.177,
"BEL","AIREMISSION","SOX","KG_CAP","A","1990",36.478,
"BEL","AIREMISSION","SOX","KG_CAP","A","1991",36.455,
"BEL","AIREMISSION","SOX","KG_CAP","A","1992",35.433,
"BEL","AIREMISSION","SOX","KG_CAP","A","1993",32.815,
"BEL","AIREMISSION","SOX","KG_CAP","A","1994",28.597,
"BEL","AIREMISSION","SOX","KG_CAP","A","1995",25.331,
"BEL","AIREMISSION","SOX","KG_CAP","A","1996",24.286,
"BEL","AIREMISSION","SOX","KG_CAP","A","1997",22.051,
"BEL","AIREMISSION","SOX","KG_CAP","A","1998",20.669,
"BEL","AIREMISSION","SOX","KG_CAP","A","1999",16.849,
"BEL","AIREMISSION","SOX","KG_CAP","A","2000",16.541,
"BEL","AIREMISSION","SOX","KG_CAP","A","2001",15.933,
"BEL","AIREMISSION","SOX","KG_CAP","A","2002",15.102,
"BEL","AIREMISSION","SOX","KG_CAP","A","2003",14.554,
"BEL","AIREMISSION","SOX","KG_CAP","A","2004",14.743,
"BEL","AIREMISSION","SOX","KG_CAP","A","2005",13.547,
"BEL","AIREMISSION","SOX","KG_CAP","A","2006",12.62,
"BEL","AIREMISSION","SOX","KG_CAP","A","2007",11.511,
"BEL","AIREMISSION","SOX","KG_CAP","A","2008",8.807,
"BEL","AIREMISSION","SOX","KG_CAP","A","2009",6.798,
"BEL","AIREMISSION","SOX","KG_CAP","A","2010",5.463,
"BEL","AIREMISSION","SOX","KG_CAP","A","2011",4.768,
"BEL","AIREMISSION","SOX","KG_CAP","A","2012",4.227,
"BEL","AIREMISSION","SOX","KG_CAP","A","2013",3.815,
"BEL","AIREMISSION","SOX","KG_CAP","A","2014",3.602,
"BEL","AIREMISSION","SOX","KG_CAP","A","2015",3.632,
"BEL","AIREMISSION","SOX","KG_CAP","A","2016",3.001,
"BEL","AIREMISSION","SOX","KG_CAP","A","2017",2.844,
"BEL","AIREMISSION","SOX","KG_CAP","A","2018",2.778,
"BEL","AIREMISSION","SOX","KG_CAP","A","2019",2.566,
"BEL","AIREMISSION","SOX","KG_CAP","A","2020",2.083,
"CAN","AIREMISSION","SOX","KG_CAP","A","1990",108.725,
"CAN","AIREMISSION","SOX","KG_CAP","A","1991",99.624,
"CAN","AIREMISSION","SOX","KG_CAP","A","1992",94.138,
"CAN","AIREMISSION","SOX","KG_CAP","A","1993",90.039,
"CAN","AIREMISSION","SOX","KG_CAP","A","1994",81.761,
"CAN","AIREMISSION","SOX","KG_CAP","A","1995",85.47,
"CAN","AIREMISSION","SOX","KG_CAP","A","1996",84.886,
"CAN","AIREMISSION","SOX","KG_CAP","A","1997",82.356,
"CAN","AIREMISSION","SOX","KG_CAP","A","1998",80.552,
"CAN","AIREMISSION","SOX","KG_CAP","A","1999",76.572,
"CAN","AIREMISSION","SOX","KG_CAP","A","2000",75.981,
"CAN","AIREMISSION","SOX","KG_CAP","A","2001",74.438,
"CAN","AIREMISSION","SOX","KG_CAP","A","2002",72.271,
"CAN","AIREMISSION","SOX","KG_CAP","A","2003",69.415,
"CAN","AIREMISSION","SOX","KG_CAP","A","2004",69.104,
"CAN","AIREMISSION","SOX","KG_CAP","A","2005",64.912,
"CAN","AIREMISSION","SOX","KG_CAP","A","2006",58.08,
"CAN","AIREMISSION","SOX","KG_CAP","A","2007",56.109,
"CAN","AIREMISSION","SOX","KG_CAP","A","2008",49.932,
"CAN","AIREMISSION","SOX","KG_CAP","A","2009",41.534,
"CAN","AIREMISSION","SOX","KG_CAP","A","2010",37.877,
"CAN","AIREMISSION","SOX","KG_CAP","A","2011",35.109,
"CAN","AIREMISSION","SOX","KG_CAP","A","2012",34.585,
"CAN","AIREMISSION","SOX","KG_CAP","A","2013",34.028,
"CAN","AIREMISSION","SOX","KG_CAP","A","2014",32.539,
"CAN","AIREMISSION","SOX","KG_CAP","A","2015",30.101,
"CAN","AIREMISSION","SOX","KG_CAP","A","2016",29.146,
"CAN","AIREMISSION","SOX","KG_CAP","A","2017",26.228,
"CAN","AIREMISSION","SOX","KG_CAP","A","2018",21.967,
"CAN","AIREMISSION","SOX","KG_CAP","A","2019",19.011,
"CAN","AIREMISSION","SOX","KG_CAP","A","2020",17.151,
"CZE","AIREMISSION","SOX","KG_CAP","A","1990",169.314,
"CZE","AIREMISSION","SOX","KG_CAP","A","1991",160.091,
"CZE","AIREMISSION","SOX","KG_CAP","A","1992",133.938,
"CZE","AIREMISSION","SOX","KG_CAP","A","1993",126.116,
"CZE","AIREMISSION","SOX","KG_CAP","A","1994",112.168,
"CZE","AIREMISSION","SOX","KG_CAP","A","1995",102.505,
"CZE","AIREMISSION","SOX","KG_CAP","A","1996",88.648,
"CZE","AIREMISSION","SOX","KG_CAP","A","1997",67.399,
"CZE","AIREMISSION","SOX","KG_CAP","A","1998",41.316,
"CZE","AIREMISSION","SOX","KG_CAP","A","1999",22.555,
"CZE","AIREMISSION","SOX","KG_CAP","A","2000",22.755,
"CZE","AIREMISSION","SOX","KG_CAP","A","2001",22.37,
"CZE","AIREMISSION","SOX","KG_CAP","A","2002",21.902,
"CZE","AIREMISSION","SOX","KG_CAP","A","2003",21.408,
"CZE","AIREMISSION","SOX","KG_CAP","A","2004",21.074,
"CZE","AIREMISSION","SOX","KG_CAP","A","2005",20.367,
"CZE","AIREMISSION","SOX","KG_CAP","A","2006",20.136,
"CZE","AIREMISSION","SOX","KG_CAP","A","2007",20.541,
"CZE","AIREMISSION","SOX","KG_CAP","A","2008",16.306,
"CZE","AIREMISSION","SOX","KG_CAP","A","2009",16.083,
"CZE","AIREMISSION","SOX","KG_CAP","A","2010",15.579,
"CZE","AIREMISSION","SOX","KG_CAP","A","2011",15.955,
"CZE","AIREMISSION","SOX","KG_CAP","A","2012",15.241,
"CZE","AIREMISSION","SOX","KG_CAP","A","2013",13.817,
"CZE","AIREMISSION","SOX","KG_CAP","A","2014",12.776,
"CZE","AIREMISSION","SOX","KG_CAP","A","2015",12.268,
"CZE","AIREMISSION","SOX","KG_CAP","A","2016",10.895,
"CZE","AIREMISSION","SOX","KG_CAP","A","2017",10.381,
"CZE","AIREMISSION","SOX","KG_CAP","A","2018",9.086,
"CZE","AIREMISSION","SOX","KG_CAP","A","2019",7.486,
"CZE","AIREMISSION","SOX","KG_CAP","A","2020",6.225,
"DNK","AIREMISSION","SOX","KG_CAP","A","1990",34.627,
"DNK","AIREMISSION","SOX","KG_CAP","A","1991",46.307,
"DNK","AIREMISSION","SOX","KG_CAP","A","1992",35.605,
"DNK","AIREMISSION","SOX","KG_CAP","A","1993",28.744,
"DNK","AIREMISSION","SOX","KG_CAP","A","1994",29.096,
"DNK","AIREMISSION","SOX","KG_CAP","A","1995",27.821,
"DNK","AIREMISSION","SOX","KG_CAP","A","1996",33.472,
"DNK","AIREMISSION","SOX","KG_CAP","A","1997",19.713,
"DNK","AIREMISSION","SOX","KG_CAP","A","1998",15.189,
"DNK","AIREMISSION","SOX","KG_CAP","A","1999",11.193,
"DNK","AIREMISSION","SOX","KG_CAP","A","2000",6.079,
"DNK","AIREMISSION","SOX","KG_CAP","A","2001",5.567,
"DNK","AIREMISSION","SOX","KG_CAP","A","2002",5.28,
"DNK","AIREMISSION","SOX","KG_CAP","A","2003",6.541,
"DNK","AIREMISSION","SOX","KG_CAP","A","2004",5.314,
"DNK","AIREMISSION","SOX","KG_CAP","A","2005",4.846,
"DNK","AIREMISSION","SOX","KG_CAP","A","2006",5.614,
"DNK","AIREMISSION","SOX","KG_CAP","A","2007",5.163,
"DNK","AIREMISSION","SOX","KG_CAP","A","2008",3.861,
"DNK","AIREMISSION","SOX","KG_CAP","A","2009",2.818,
"DNK","AIREMISSION","SOX","KG_CAP","A","2010",2.786,
"DNK","AIREMISSION","SOX","KG_CAP","A","2011",2.522,
"DNK","AIREMISSION","SOX","KG_CAP","A","2012",2.255,
"DNK","AIREMISSION","SOX","KG_CAP","A","2013",2.264,
"DNK","AIREMISSION","SOX","KG_CAP","A","2014",1.884,
"DNK","AIREMISSION","SOX","KG_CAP","A","2015",1.696,
"DNK","AIREMISSION","SOX","KG_CAP","A","2016",1.749,
"DNK","AIREMISSION","SOX","KG_CAP","A","2017",1.782,
"DNK","AIREMISSION","SOX","KG_CAP","A","2018",1.825,
"DNK","AIREMISSION","SOX","KG_CAP","A","2019",1.594,
"DNK","AIREMISSION","SOX","KG_CAP","A","2020",1.567,
"FIN","AIREMISSION","SOX","KG_CAP","A","1980",121.756,
"FIN","AIREMISSION","SOX","KG_CAP","A","1985",77.781,
"FIN","AIREMISSION","SOX","KG_CAP","A","1990",50.203,
"FIN","AIREMISSION","SOX","KG_CAP","A","1991",40.334,
"FIN","AIREMISSION","SOX","KG_CAP","A","1992",31.299,
"FIN","AIREMISSION","SOX","KG_CAP","A","1993",27.262,
"FIN","AIREMISSION","SOX","KG_CAP","A","1994",24.303,
"FIN","AIREMISSION","SOX","KG_CAP","A","1995",20.551,
"FIN","AIREMISSION","SOX","KG_CAP","A","1996",21.553,
"FIN","AIREMISSION","SOX","KG_CAP","A","1997",19.774,
"FIN","AIREMISSION","SOX","KG_CAP","A","1998",18.192,
"FIN","AIREMISSION","SOX","KG_CAP","A","1999",17.692,
"FIN","AIREMISSION","SOX","KG_CAP","A","2000",15.655,
"FIN","AIREMISSION","SOX","KG_CAP","A","2001",17.418,
"FIN","AIREMISSION","SOX","KG_CAP","A","2002",17.531,
"FIN","AIREMISSION","SOX","KG_CAP","A","2003",19.664,
"FIN","AIREMISSION","SOX","KG_CAP","A","2004",16.186,
"FIN","AIREMISSION","SOX","KG_CAP","A","2005",13.199,
"FIN","AIREMISSION","SOX","KG_CAP","A","2006",15.965,
"FIN","AIREMISSION","SOX","KG_CAP","A","2007",15.665,
"FIN","AIREMISSION","SOX","KG_CAP","A","2008",12.748,
"FIN","AIREMISSION","SOX","KG_CAP","A","2009",11.163,
"FIN","AIREMISSION","SOX","KG_CAP","A","2010",12.52,
"FIN","AIREMISSION","SOX","KG_CAP","A","2011",11.22,
"FIN","AIREMISSION","SOX","KG_CAP","A","2012",9.432,
"FIN","AIREMISSION","SOX","KG_CAP","A","2013",8.916,
"FIN","AIREMISSION","SOX","KG_CAP","A","2014",7.959,
"FIN","AIREMISSION","SOX","KG_CAP","A","2015",7.692,
"FIN","AIREMISSION","SOX","KG_CAP","A","2016",7.27,
"FIN","AIREMISSION","SOX","KG_CAP","A","2017",6.442,
"FIN","AIREMISSION","SOX","KG_CAP","A","2018",5.978,
"FIN","AIREMISSION","SOX","KG_CAP","A","2019",5.287,
"FIN","AIREMISSION","SOX","KG_CAP","A","2020",4.191,
"FRA","AIREMISSION","SOX","KG_CAP","A","1990",22.698,
"FRA","AIREMISSION","SOX","KG_CAP","A","1991",23.6,
"FRA","AIREMISSION","SOX","KG_CAP","A","1992",20.905,
"FRA","AIREMISSION","SOX","KG_CAP","A","1993",18.119,
"FRA","AIREMISSION","SOX","KG_CAP","A","1994",16.817,
"FRA","AIREMISSION","SOX","KG_CAP","A","1995",15.798,
"FRA","AIREMISSION","SOX","KG_CAP","A","1996",15.496,
"FRA","AIREMISSION","SOX","KG_CAP","A","1997",13.07,
"FRA","AIREMISSION","SOX","KG_CAP","A","1998",13.562,
"FRA","AIREMISSION","SOX","KG_CAP","A","1999",11.875,
"FRA","AIREMISSION","SOX","KG_CAP","A","2000",10.158,
"FRA","AIREMISSION","SOX","KG_CAP","A","2001",9.169,
"FRA","AIREMISSION","SOX","KG_CAP","A","2002",8.392,
"FRA","AIREMISSION","SOX","KG_CAP","A","2003",8.031,
"FRA","AIREMISSION","SOX","KG_CAP","A","2004",7.626,
"FRA","AIREMISSION","SOX","KG_CAP","A","2005",7.274,
"FRA","AIREMISSION","SOX","KG_CAP","A","2006",6.706,
"FRA","AIREMISSION","SOX","KG_CAP","A","2007",6.334,
"FRA","AIREMISSION","SOX","KG_CAP","A","2008",5.408,
"FRA","AIREMISSION","SOX","KG_CAP","A","2009",4.543,
"FRA","AIREMISSION","SOX","KG_CAP","A","2010",4.164,
"FRA","AIREMISSION","SOX","KG_CAP","A","2011",3.417,
"FRA","AIREMISSION","SOX","KG_CAP","A","2012",3.362,
"FRA","AIREMISSION","SOX","KG_CAP","A","2013",3.079,
"FRA","AIREMISSION","SOX","KG_CAP","A","2014",2.402,
"FRA","AIREMISSION","SOX","KG_CAP","A","2015",2.29,
"FRA","AIREMISSION","SOX","KG_CAP","A","2016",2.05,
"FRA","AIREMISSION","SOX","KG_CAP","A","2017",1.967,
"FRA","AIREMISSION","SOX","KG_CAP","A","2018",1.833,
"FRA","AIREMISSION","SOX","KG_CAP","A","2019",1.492,
"FRA","AIREMISSION","SOX","KG_CAP","A","2020",1.354,
"DEU","AIREMISSION","SOX","KG_CAP","A","1990",68.74,
"DEU","AIREMISSION","SOX","KG_CAP","A","1991",49.543,
"DEU","AIREMISSION","SOX","KG_CAP","A","1992",40.149,
"DEU","AIREMISSION","SOX","KG_CAP","A","1993",35.758,
"DEU","AIREMISSION","SOX","KG_CAP","A","1994",29.67,
"DEU","AIREMISSION","SOX","KG_CAP","A","1995",21.331,
"DEU","AIREMISSION","SOX","KG_CAP","A","1996",18.013,
"DEU","AIREMISSION","SOX","KG_CAP","A","1997",14.936,
"DEU","AIREMISSION","SOX","KG_CAP","A","1998",11.913,
"DEU","AIREMISSION","SOX","KG_CAP","A","1999",9.716,
"DEU","AIREMISSION","SOX","KG_CAP","A","2000",7.817,
"DEU","AIREMISSION","SOX","KG_CAP","A","2001",7.551,
"DEU","AIREMISSION","SOX","KG_CAP","A","2002",6.774,
"DEU","AIREMISSION","SOX","KG_CAP","A","2003",6.438,
"DEU","AIREMISSION","SOX","KG_CAP","A","2004",5.956,
"DEU","AIREMISSION","SOX","KG_CAP","A","2005",5.732,
"DEU","AIREMISSION","SOX","KG_CAP","A","2006",5.754,
"DEU","AIREMISSION","SOX","KG_CAP","A","2007",5.55,
"DEU","AIREMISSION","SOX","KG_CAP","A","2008",5.486,
"DEU","AIREMISSION","SOX","KG_CAP","A","2009",4.792,
"DEU","AIREMISSION","SOX","KG_CAP","A","2010",4.925,
"DEU","AIREMISSION","SOX","KG_CAP","A","2011",4.817,
"DEU","AIREMISSION","SOX","KG_CAP","A","2012",4.58,
"DEU","AIREMISSION","SOX","KG_CAP","A","2013",4.423,
"DEU","AIREMISSION","SOX","KG_CAP","A","2014",4.14,
"DEU","AIREMISSION","SOX","KG_CAP","A","2015",4.086,
"DEU","AIREMISSION","SOX","KG_CAP","A","2016",3.756,
"DEU","AIREMISSION","SOX","KG_CAP","A","2017",3.639,
"DEU","AIREMISSION","SOX","KG_CAP","A","2018",3.492,
"DEU","AIREMISSION","SOX","KG_CAP","A","2019",3.123,
"DEU","AIREMISSION","SOX","KG_CAP","A","2020",2.797,
"GRC","AIREMISSION","SOX","KG_CAP","A","1990",49.731,
"GRC","AIREMISSION","SOX","KG_CAP","A","1991",48.635,
"GRC","AIREMISSION","SOX","KG_CAP","A","1992",49.697,
"GRC","AIREMISSION","SOX","KG_CAP","A","1993",48.609,
"GRC","AIREMISSION","SOX","KG_CAP","A","1994",49.888,
"GRC","AIREMISSION","SOX","KG_CAP","A","1995",48.908,
"GRC","AIREMISSION","SOX","KG_CAP","A","1996",48.472,
"GRC","AIREMISSION","SOX","KG_CAP","A","1997",51.246,
"GRC","AIREMISSION","SOX","KG_CAP","A","1998",53.251,
"GRC","AIREMISSION","SOX","KG_CAP","A","1999",51.647,
"GRC","AIREMISSION","SOX","KG_CAP","A","2000",51.225,
"GRC","AIREMISSION","SOX","KG_CAP","A","2001",52.214,
"GRC","AIREMISSION","SOX","KG_CAP","A","2002",50.598,
"GRC","AIREMISSION","SOX","KG_CAP","A","2003",51.231,
"GRC","AIREMISSION","SOX","KG_CAP","A","2004",51.203,
"GRC","AIREMISSION","SOX","KG_CAP","A","2005",52.689,
"GRC","AIREMISSION","SOX","KG_CAP","A","2006",48.756,
"GRC","AIREMISSION","SOX","KG_CAP","A","2007",47.218,
"GRC","AIREMISSION","SOX","KG_CAP","A","2008",40.615,
"GRC","AIREMISSION","SOX","KG_CAP","A","2009",35.326,
"GRC","AIREMISSION","SOX","KG_CAP","A","2010",20.726,
"GRC","AIREMISSION","SOX","KG_CAP","A","2011",14.375,
"GRC","AIREMISSION","SOX","KG_CAP","A","2012",12.921,
"GRC","AIREMISSION","SOX","KG_CAP","A","2013",11.108,
"GRC","AIREMISSION","SOX","KG_CAP","A","2014",9.594,
"GRC","AIREMISSION","SOX","KG_CAP","A","2015",9.398,
"GRC","AIREMISSION","SOX","KG_CAP","A","2016",7.484,
"GRC","AIREMISSION","SOX","KG_CAP","A","2017",8.4,
"GRC","AIREMISSION","SOX","KG_CAP","A","2018",8.028,
"GRC","AIREMISSION","SOX","KG_CAP","A","2019",7.499,
"GRC","AIREMISSION","SOX","KG_CAP","A","2020",5.744,
"HUN","AIREMISSION","SOX","KG_CAP","A","1990",79.936,
"HUN","AIREMISSION","SOX","KG_CAP","A","1991",80.214,
"HUN","AIREMISSION","SOX","KG_CAP","A","1992",68.947,
"HUN","AIREMISSION","SOX","KG_CAP","A","1993",69.458,
"HUN","AIREMISSION","SOX","KG_CAP","A","1994",60.828,
"HUN","AIREMISSION","SOX","KG_CAP","A","1995",59.388,
"HUN","AIREMISSION","SOX","KG_CAP","A","1996",59.31,
"HUN","AIREMISSION","SOX","KG_CAP","A","1997",60.749,
"HUN","AIREMISSION","SOX","KG_CAP","A","1998",55.054,
"HUN","AIREMISSION","SOX","KG_CAP","A","1999",54.427,
"HUN","AIREMISSION","SOX","KG_CAP","A","2000",41.842,
"HUN","AIREMISSION","SOX","KG_CAP","A","2001",33.999,
"HUN","AIREMISSION","SOX","KG_CAP","A","2002",26.811,
"HUN","AIREMISSION","SOX","KG_CAP","A","2003",24.291,
"HUN","AIREMISSION","SOX","KG_CAP","A","2004",14.96,
"HUN","AIREMISSION","SOX","KG_CAP","A","2005",4.235,
"HUN","AIREMISSION","SOX","KG_CAP","A","2006",3.865,
"HUN","AIREMISSION","SOX","KG_CAP","A","2007",3.588,
"HUN","AIREMISSION","SOX","KG_CAP","A","2008",3.553,
"HUN","AIREMISSION","SOX","KG_CAP","A","2009",2.956,
"HUN","AIREMISSION","SOX","KG_CAP","A","2010",3.034,
"HUN","AIREMISSION","SOX","KG_CAP","A","2011",3.431,
"HUN","AIREMISSION","SOX","KG_CAP","A","2012",3.063,
"HUN","AIREMISSION","SOX","KG_CAP","A","2013",2.949,
"HUN","AIREMISSION","SOX","KG_CAP","A","2014",2.612,
"HUN","AIREMISSION","SOX","KG_CAP","A","2015",2.413,
"HUN","AIREMISSION","SOX","KG_CAP","A","2016",2.34,
"HUN","AIREMISSION","SOX","KG_CAP","A","2017",2.815,
"HUN","AIREMISSION","SOX","KG_CAP","A","2018",2.341,
"HUN","AIREMISSION","SOX","KG_CAP","A","2019",1.782,
"HUN","AIREMISSION","SOX","KG_CAP","A","2020",1.677,
"ISL","AIREMISSION","SOX","KG_CAP","A","1990",91.027,
"ISL","AIREMISSION","SOX","KG_CAP","A","1991",86.719,
"ISL","AIREMISSION","SOX","KG_CAP","A","1992",94.239,
"ISL","AIREMISSION","SOX","KG_CAP","A","1993",92.154,
"ISL","AIREMISSION","SOX","KG_CAP","A","1994",85.856,
"ISL","AIREMISSION","SOX","KG_CAP","A","1995",82.1,
"ISL","AIREMISSION","SOX","KG_CAP","A","1996",88.929,
"ISL","AIREMISSION","SOX","KG_CAP","A","1997",86.992,
"ISL","AIREMISSION","SOX","KG_CAP","A","1998",84.911,
"ISL","AIREMISSION","SOX","KG_CAP","A","1999",109.059,
"ISL","AIREMISSION","SOX","KG_CAP","A","2000",125.817,
"ISL","AIREMISSION","SOX","KG_CAP","A","2001",136.969,
"ISL","AIREMISSION","SOX","KG_CAP","A","2002",143.46,
"ISL","AIREMISSION","SOX","KG_CAP","A","2003",132.338,
"ISL","AIREMISSION","SOX","KG_CAP","A","2004",115.618,
"ISL","AIREMISSION","SOX","KG_CAP","A","2005",137.948,
"ISL","AIREMISSION","SOX","KG_CAP","A","2006",132.136,
"ISL","AIREMISSION","SOX","KG_CAP","A","2007",188.029,
"ISL","AIREMISSION","SOX","KG_CAP","A","2008",234.729,
"ISL","AIREMISSION","SOX","KG_CAP","A","2009",217.46,
"ISL","AIREMISSION","SOX","KG_CAP","A","2010",233.3,
"ISL","AIREMISSION","SOX","KG_CAP","A","2011",257.147,
"ISL","AIREMISSION","SOX","KG_CAP","A","2012",264.758,
"ISL","AIREMISSION","SOX","KG_CAP","A","2013",216.44,
"ISL","AIREMISSION","SOX","KG_CAP","A","2014",194.277,
"ISL","AIREMISSION","SOX","KG_CAP","A","2015",176.351,
"ISL","AIREMISSION","SOX","KG_CAP","A","2016",146.944,
"ISL","AIREMISSION","SOX","KG_CAP","A","2017",138.19,
"ISL","AIREMISSION","SOX","KG_CAP","A","2018",148.732,
"ISL","AIREMISSION","SOX","KG_CAP","A","2019",155.244,
"ISL","AIREMISSION","SOX","KG_CAP","A","2020",140.509,
"IRL","AIREMISSION","SOX","KG_CAP","A","1990",52.182,
"IRL","AIREMISSION","SOX","KG_CAP","A","1991",51.948,
"IRL","AIREMISSION","SOX","KG_CAP","A","1992",48.088,
"IRL","AIREMISSION","SOX","KG_CAP","A","1993",45.313,
"IRL","AIREMISSION","SOX","KG_CAP","A","1994",49.387,
"IRL","AIREMISSION","SOX","KG_CAP","A","1995",45.309,
"IRL","AIREMISSION","SOX","KG_CAP","A","1996",41.381,
"IRL","AIREMISSION","SOX","KG_CAP","A","1997",46.102,
"IRL","AIREMISSION","SOX","KG_CAP","A","1998",48.532,
"IRL","AIREMISSION","SOX","KG_CAP","A","1999",43.054,
"IRL","AIREMISSION","SOX","KG_CAP","A","2000",38.057,
"IRL","AIREMISSION","SOX","KG_CAP","A","2001",36.979,
"IRL","AIREMISSION","SOX","KG_CAP","A","2002",27.226,
"IRL","AIREMISSION","SOX","KG_CAP","A","2003",20.763,
"IRL","AIREMISSION","SOX","KG_CAP","A","2004",18.109,
"IRL","AIREMISSION","SOX","KG_CAP","A","2005",17.608,
"IRL","AIREMISSION","SOX","KG_CAP","A","2006",14.346,
"IRL","AIREMISSION","SOX","KG_CAP","A","2007",12.552,
"IRL","AIREMISSION","SOX","KG_CAP","A","2008",10.161,
"IRL","AIREMISSION","SOX","KG_CAP","A","2009",7.191,
"IRL","AIREMISSION","SOX","KG_CAP","A","2010",5.845,
"IRL","AIREMISSION","SOX","KG_CAP","A","2011",5.37,
"IRL","AIREMISSION","SOX","KG_CAP","A","2012",5.066,
"IRL","AIREMISSION","SOX","KG_CAP","A","2013",5.044,
"IRL","AIREMISSION","SOX","KG_CAP","A","2014",3.716,
"IRL","AIREMISSION","SOX","KG_CAP","A","2015",3.377,
"IRL","AIREMISSION","SOX","KG_CAP","A","2016",3.204,
"IRL","AIREMISSION","SOX","KG_CAP","A","2017",3.012,
"IRL","AIREMISSION","SOX","KG_CAP","A","2018",2.797,
"IRL","AIREMISSION","SOX","KG_CAP","A","2019",2.193,
"IRL","AIREMISSION","SOX","KG_CAP","A","2020",2.152,
"ITA","AIREMISSION","SOX","KG_CAP","A","1990",31.45,
"ITA","AIREMISSION","SOX","KG_CAP","A","1991",29.469,
"ITA","AIREMISSION","SOX","KG_CAP","A","1992",27.716,
