"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","1995",14902,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",12880,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",14107,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",18736,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",16424,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2011",17216,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",17893,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2013",17886,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2014",19276,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",21241,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",21129,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2017",20196,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",24438,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2019",28663,
"TUR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2020",31699.68,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.351,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1980",0.319,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.409,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1995",0.451,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.459,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.481,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.507,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.629,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","1970",4280,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","1980",5070,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","1990",7890,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","1995",9503,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",9678,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",10551,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",11646,
"GBR","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",13517,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1950",0.773,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1960",0.673,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.621,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1976",0.582,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1986",0.654,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1991",0.594,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1996",0.624,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2001",0.61,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.524,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.448,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.477,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","1950",388065.4,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","1960",418923.08,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","1970",447375.12,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","1976",475827.17,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","1986",523726.86,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","1991",521502.08,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","1996",511330.24,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2001",506038.19,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2006",488565.06,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2011",411048.88,
"USA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",417357.93,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","1950",1.833,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.3,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.449,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.531,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.576,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.622,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.577,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.535,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.538,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.549,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.427,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.438,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","1950",37865.4,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","1990",22999.38,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",35892.04,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",45707.22,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",52696.44,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",59659,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2013",54400,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2014",51907,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",52006,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",53011,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2017",53921,
"CHL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",47584,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1950",0.464,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.408,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1980",0.404,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.426,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1995",0.588,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1999",,"B"
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.815,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2001",0.947,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2002",0.779,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2003",0.752,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2004",0.618,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.609,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.438,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.395,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.355,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.48,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.604,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.655,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.733,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.714,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.699,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.701,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.752,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.869,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.902,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.799,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1950",3281,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1970",3376,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1980",3590,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1990",3770,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1991",4330.353,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1992",3009.721,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1993",3415.292,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1994",5085.519,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1995",5587.179,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1996",6189.383,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1997",9033.464,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1998",9811.156,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","1999",10860.423,"B"
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",10556.467,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2001",12403.272,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2002",10134.305,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2003",9834.424,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2004",8101.82,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",7962.095,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2006",5737.211,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2007",5167.935,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2008",4639.198,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",6349.505,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",8165.22,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2011",8990.496,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",10181.723,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2013",10091.724,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2014",10007.563,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",10046.291,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",10737.585,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2017",12508.236,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",12740.983,
"EST","FORESTRESOURCE","TREEFELLING","THND_M3","A","2019",11300,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",86489,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2001",89287,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2002",94656,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2003",111915,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2004",121516,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",124224,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2006",125427,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2007",142177,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2008",113128,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",100059,
"RUS","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",112163,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.696,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","1980",0.638,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.459,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.244,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.293,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.345,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.3,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.317,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.311,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.469,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.515,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","1970",2887,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","1980",3141,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","1990",2435,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",2609,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",3153,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2006",3718,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2007",3242,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2008",3427,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",3374,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",4869,
"SVN","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",5251,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.59,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.502,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.49,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.53,
"ESP","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","1990",30088.557,
"ESP","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2000",33641.608,
"ESP","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2005",35418.134,
"ESP","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2010",37194.659,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.559,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.559,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.539,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.401,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.466,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.539,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.563,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.538,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.523,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.55,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.541,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.555,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.57,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.6,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.632,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.654,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2005",25280,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2006",25280,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2007",25280,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2008",25280,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2009",25280,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2010",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2011",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2012",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2013",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2014",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2015",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2016",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2017",25770,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2018",26843,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2019",26843,
"LVA","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2020",26843,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",15734.4,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2001",14125.1,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2002",14812.6,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2003",14207.391,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2004",14029.4,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",14126.97,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2006",14129.06,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2007",13633.648,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2008",10135.716,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",11787.073,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",13879.072,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2011",14499.83,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",13852.926,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2013",13466.145,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2014",14173.879,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",13928.729,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",14299,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2017",14700,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",16119,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2019",16951.51,
"LVA","FORESTRESOURCE","TREEFELLING","THND_M3","A","2020",17546.88,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.706,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.701,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.66,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.602,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.566,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.552,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.546,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.565,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.568,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.601,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.591,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.628,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.621,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.612,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2007",13770,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2008",13760,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2009",14020,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2010",14360,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2011",14890,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2012",15440,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2013",15750,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2014",16260,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2015",16800,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2016",17220,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2017",17940,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2018",17880,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2019",17710,
"LTU","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2020",17552,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2007",9720,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2008",9650,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",9250,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",8640,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2011",8430,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",8530,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2013",8600,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2014",9180,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",9550,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",10350,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2017",10600,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",11220,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2019",10990,
"LTU","FORESTRESOURCE","TREEFELLING","THND_M3","A","2020",10739,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","1990",413.4,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","1995",615.6,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2000",205,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2005",582.5,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2006",703.7,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2007",538.3,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2008",576,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",490.5,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",351.1,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2011",454.5,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",510,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2013",479.3,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2014",542.2,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",588.4,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",480.3,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2017",446.53,
"CRI","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",460,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2008",806.3,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2009",1504.3,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2010",934,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2011",1042.7,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2012",456.71,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2013",513.89,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2014",222.22,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2015",510.29,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2016",1393.29,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2017",740.07,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2018",755.64,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2019",331.42,
"COL","FORESTRESOURCE","TREEFELLING","THND_M3","A","2020",260.2,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.83,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.915,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2017",1.01,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2018",1.002,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.992,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.979,
"AUS","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2015",32877.11,
"AUS","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2016",32877.11,
"AUS","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2017",32877.11,
"AUS","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2018",32877.11,
"AUS","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2019",32877.11,
"AUS","FORESTRESOURCE","GROSSINCREASE","THND_M3","A","2020",30108.37,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.014,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.027,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.016,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.039,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.041,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.091,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.083,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.075,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.12,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.128,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.102,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.07,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.093,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.092,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.033,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.017,
