"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","AIREMISSION","CO","KG_CAP","A","2006",73.432,
"FRA","AIREMISSION","CO","KG_CAP","A","2007",68.875,
"FRA","AIREMISSION","CO","KG_CAP","A","2008",65.475,
"FRA","AIREMISSION","CO","KG_CAP","A","2009",58.103,
"FRA","AIREMISSION","CO","KG_CAP","A","2010",63.899,
"FRA","AIREMISSION","CO","KG_CAP","A","2011",52.801,
"FRA","AIREMISSION","CO","KG_CAP","A","2012",48.114,
"FRA","AIREMISSION","CO","KG_CAP","A","2013",48.637,
"FRA","AIREMISSION","CO","KG_CAP","A","2014",40.432,
"FRA","AIREMISSION","CO","KG_CAP","A","2015",39.711,
"FRA","AIREMISSION","CO","KG_CAP","A","2016",40.039,
"FRA","AIREMISSION","CO","KG_CAP","A","2017",39.157,
"FRA","AIREMISSION","CO","KG_CAP","A","2018",37.241,
"FRA","AIREMISSION","CO","KG_CAP","A","2019",36.548,
"FRA","AIREMISSION","CO","KG_CAP","A","2020",32.099,
"DEU","AIREMISSION","CO","KG_CAP","A","1990",164.682,
"DEU","AIREMISSION","CO","KG_CAP","A","1991",135.475,
"DEU","AIREMISSION","CO","KG_CAP","A","1992",115.905,
"DEU","AIREMISSION","CO","KG_CAP","A","1993",104.168,
"DEU","AIREMISSION","CO","KG_CAP","A","1994",91.491,
"DEU","AIREMISSION","CO","KG_CAP","A","1995",86.922,
"DEU","AIREMISSION","CO","KG_CAP","A","1996",79.859,
"DEU","AIREMISSION","CO","KG_CAP","A","1997",76.951,
"DEU","AIREMISSION","CO","KG_CAP","A","1998",70.808,
"DEU","AIREMISSION","CO","KG_CAP","A","1999",65.864,
"DEU","AIREMISSION","CO","KG_CAP","A","2000",61.844,
"DEU","AIREMISSION","CO","KG_CAP","A","2001",59.404,
"DEU","AIREMISSION","CO","KG_CAP","A","2002",55.728,
"DEU","AIREMISSION","CO","KG_CAP","A","2003",51.774,
"DEU","AIREMISSION","CO","KG_CAP","A","2004",49.22,
"DEU","AIREMISSION","CO","KG_CAP","A","2005",46.529,
"DEU","AIREMISSION","CO","KG_CAP","A","2006",46.236,
"DEU","AIREMISSION","CO","KG_CAP","A","2007",45.826,
"DEU","AIREMISSION","CO","KG_CAP","A","2008",45.645,
"DEU","AIREMISSION","CO","KG_CAP","A","2009",39.156,
"DEU","AIREMISSION","CO","KG_CAP","A","2010",42.959,
"DEU","AIREMISSION","CO","KG_CAP","A","2011",42.719,
"DEU","AIREMISSION","CO","KG_CAP","A","2012",39.479,
"DEU","AIREMISSION","CO","KG_CAP","A","2013",38.856,
"DEU","AIREMISSION","CO","KG_CAP","A","2014",36.609,
"DEU","AIREMISSION","CO","KG_CAP","A","2015",37.566,
"DEU","AIREMISSION","CO","KG_CAP","A","2016",35.779,
"DEU","AIREMISSION","CO","KG_CAP","A","2017",35.827,
"DEU","AIREMISSION","CO","KG_CAP","A","2018",34.404,
"DEU","AIREMISSION","CO","KG_CAP","A","2019",33.13,
"DEU","AIREMISSION","CO","KG_CAP","A","2020",29.525,
"GRC","AIREMISSION","CO","KG_CAP","A","1990",121.261,
"GRC","AIREMISSION","CO","KG_CAP","A","1991",118.706,
"GRC","AIREMISSION","CO","KG_CAP","A","1992",112.058,
"GRC","AIREMISSION","CO","KG_CAP","A","1993",111.801,
"GRC","AIREMISSION","CO","KG_CAP","A","1994",109.836,
"GRC","AIREMISSION","CO","KG_CAP","A","1995",100.797,
"GRC","AIREMISSION","CO","KG_CAP","A","1996",100.492,
"GRC","AIREMISSION","CO","KG_CAP","A","1997",99.878,
"GRC","AIREMISSION","CO","KG_CAP","A","1998",99.568,
"GRC","AIREMISSION","CO","KG_CAP","A","1999",98.813,
"GRC","AIREMISSION","CO","KG_CAP","A","2000",93.334,
"GRC","AIREMISSION","CO","KG_CAP","A","2001",93.329,
"GRC","AIREMISSION","CO","KG_CAP","A","2002",88.472,
"GRC","AIREMISSION","CO","KG_CAP","A","2003",84.883,
"GRC","AIREMISSION","CO","KG_CAP","A","2004",83.607,
"GRC","AIREMISSION","CO","KG_CAP","A","2005",79.035,
"GRC","AIREMISSION","CO","KG_CAP","A","2006",80.254,
"GRC","AIREMISSION","CO","KG_CAP","A","2007",74.913,
"GRC","AIREMISSION","CO","KG_CAP","A","2008",68.809,
"GRC","AIREMISSION","CO","KG_CAP","A","2009",62.625,
"GRC","AIREMISSION","CO","KG_CAP","A","2010",55.414,
"GRC","AIREMISSION","CO","KG_CAP","A","2011",53.816,
"GRC","AIREMISSION","CO","KG_CAP","A","2012",58.057,
"GRC","AIREMISSION","CO","KG_CAP","A","2013",50.365,
"GRC","AIREMISSION","CO","KG_CAP","A","2014",51.34,
"GRC","AIREMISSION","CO","KG_CAP","A","2015",49.696,
"GRC","AIREMISSION","CO","KG_CAP","A","2016",44.601,
"GRC","AIREMISSION","CO","KG_CAP","A","2017",45.829,
"GRC","AIREMISSION","CO","KG_CAP","A","2018",43.593,
"GRC","AIREMISSION","CO","KG_CAP","A","2019",42.969,
"GRC","AIREMISSION","CO","KG_CAP","A","2020",39.735,
"HUN","AIREMISSION","CO","KG_CAP","A","1990",139.847,
"HUN","AIREMISSION","CO","KG_CAP","A","1991",128.699,
"HUN","AIREMISSION","CO","KG_CAP","A","1992",101.979,
"HUN","AIREMISSION","CO","KG_CAP","A","1993",108.501,
"HUN","AIREMISSION","CO","KG_CAP","A","1994",97.745,
"HUN","AIREMISSION","CO","KG_CAP","A","1995",95.006,
"HUN","AIREMISSION","CO","KG_CAP","A","1996",92.573,
"HUN","AIREMISSION","CO","KG_CAP","A","1997",87.692,
"HUN","AIREMISSION","CO","KG_CAP","A","1998",81.355,
"HUN","AIREMISSION","CO","KG_CAP","A","1999",80.136,
"HUN","AIREMISSION","CO","KG_CAP","A","2000",83.869,
"HUN","AIREMISSION","CO","KG_CAP","A","2001",84.844,
"HUN","AIREMISSION","CO","KG_CAP","A","2002",70.436,
"HUN","AIREMISSION","CO","KG_CAP","A","2003",83.037,
"HUN","AIREMISSION","CO","KG_CAP","A","2004",76.47,
"HUN","AIREMISSION","CO","KG_CAP","A","2005",69.115,
"HUN","AIREMISSION","CO","KG_CAP","A","2006",60.193,
"HUN","AIREMISSION","CO","KG_CAP","A","2007",56.174,
"HUN","AIREMISSION","CO","KG_CAP","A","2008",50.051,
"HUN","AIREMISSION","CO","KG_CAP","A","2009",54.351,
"HUN","AIREMISSION","CO","KG_CAP","A","2010",55.167,
"HUN","AIREMISSION","CO","KG_CAP","A","2011",56.417,
"HUN","AIREMISSION","CO","KG_CAP","A","2012",58.213,
"HUN","AIREMISSION","CO","KG_CAP","A","2013",56.489,
"HUN","AIREMISSION","CO","KG_CAP","A","2014",48.436,
"HUN","AIREMISSION","CO","KG_CAP","A","2015",47.133,
"HUN","AIREMISSION","CO","KG_CAP","A","2016",45.798,
"HUN","AIREMISSION","CO","KG_CAP","A","2017",44.819,
"HUN","AIREMISSION","CO","KG_CAP","A","2018",38.533,
"HUN","AIREMISSION","CO","KG_CAP","A","2019",36.556,
"HUN","AIREMISSION","CO","KG_CAP","A","2020",34.794,
"ISL","AIREMISSION","CO","KG_CAP","A","1990",275.886,
"ISL","AIREMISSION","CO","KG_CAP","A","1991",267.383,
"ISL","AIREMISSION","CO","KG_CAP","A","1992",256.372,
"ISL","AIREMISSION","CO","KG_CAP","A","1993",242.572,
"ISL","AIREMISSION","CO","KG_CAP","A","1994",233.128,
"ISL","AIREMISSION","CO","KG_CAP","A","1995",231.334,
"ISL","AIREMISSION","CO","KG_CAP","A","1996",224.326,
"ISL","AIREMISSION","CO","KG_CAP","A","1997",220.649,
"ISL","AIREMISSION","CO","KG_CAP","A","1998",238.335,
"ISL","AIREMISSION","CO","KG_CAP","A","1999",246.543,
"ISL","AIREMISSION","CO","KG_CAP","A","2000",230.95,
"ISL","AIREMISSION","CO","KG_CAP","A","2001",221.628,
"ISL","AIREMISSION","CO","KG_CAP","A","2002",217.696,
"ISL","AIREMISSION","CO","KG_CAP","A","2003",211.2,
"ISL","AIREMISSION","CO","KG_CAP","A","2004",210.832,
"ISL","AIREMISSION","CO","KG_CAP","A","2005",206.749,
"ISL","AIREMISSION","CO","KG_CAP","A","2006",222.443,
"ISL","AIREMISSION","CO","KG_CAP","A","2007",255.455,
"ISL","AIREMISSION","CO","KG_CAP","A","2008",373.265,
"ISL","AIREMISSION","CO","KG_CAP","A","2009",375.162,
"ISL","AIREMISSION","CO","KG_CAP","A","2010",370.012,
"ISL","AIREMISSION","CO","KG_CAP","A","2011",359.854,
"ISL","AIREMISSION","CO","KG_CAP","A","2012",360.699,
"ISL","AIREMISSION","CO","KG_CAP","A","2013",361.403,
"ISL","AIREMISSION","CO","KG_CAP","A","2014",354.082,
"ISL","AIREMISSION","CO","KG_CAP","A","2015",358.887,
"ISL","AIREMISSION","CO","KG_CAP","A","2016",350.305,
"ISL","AIREMISSION","CO","KG_CAP","A","2017",354.928,
"ISL","AIREMISSION","CO","KG_CAP","A","2018",344.843,
"ISL","AIREMISSION","CO","KG_CAP","A","2019",323.443,
"ISL","AIREMISSION","CO","KG_CAP","A","2020",299.05,
"IRL","AIREMISSION","CO","KG_CAP","A","1990",160.452,
"IRL","AIREMISSION","CO","KG_CAP","A","1991",156.286,
"IRL","AIREMISSION","CO","KG_CAP","A","1992",141.394,
"IRL","AIREMISSION","CO","KG_CAP","A","1993",134.445,
"IRL","AIREMISSION","CO","KG_CAP","A","1994",122.919,
"IRL","AIREMISSION","CO","KG_CAP","A","1995",116.514,
"IRL","AIREMISSION","CO","KG_CAP","A","1996",114.685,
"IRL","AIREMISSION","CO","KG_CAP","A","1997",102.885,
"IRL","AIREMISSION","CO","KG_CAP","A","1998",104.608,
"IRL","AIREMISSION","CO","KG_CAP","A","1999",89.962,
"IRL","AIREMISSION","CO","KG_CAP","A","2000",85.801,
"IRL","AIREMISSION","CO","KG_CAP","A","2001",81.617,
"IRL","AIREMISSION","CO","KG_CAP","A","2002",76.949,
"IRL","AIREMISSION","CO","KG_CAP","A","2003",72.152,
"IRL","AIREMISSION","CO","KG_CAP","A","2004",69.652,
"IRL","AIREMISSION","CO","KG_CAP","A","2005",68.723,
"IRL","AIREMISSION","CO","KG_CAP","A","2006",62.83,
"IRL","AIREMISSION","CO","KG_CAP","A","2007",57.249,
"IRL","AIREMISSION","CO","KG_CAP","A","2008",55.155,
"IRL","AIREMISSION","CO","KG_CAP","A","2009",51.442,
"IRL","AIREMISSION","CO","KG_CAP","A","2010",47.559,
"IRL","AIREMISSION","CO","KG_CAP","A","2011",43.341,
"IRL","AIREMISSION","CO","KG_CAP","A","2012",41.72,
"IRL","AIREMISSION","CO","KG_CAP","A","2013",41.31,
"IRL","AIREMISSION","CO","KG_CAP","A","2014",38.063,
"IRL","AIREMISSION","CO","KG_CAP","A","2015",37.903,
"IRL","AIREMISSION","CO","KG_CAP","A","2016",36.776,
"IRL","AIREMISSION","CO","KG_CAP","A","2017",31.013,
"IRL","AIREMISSION","CO","KG_CAP","A","2018",29.714,
"IRL","AIREMISSION","CO","KG_CAP","A","2019",25.469,
"IRL","AIREMISSION","CO","KG_CAP","A","2020",24.408,
"ITA","AIREMISSION","CO","KG_CAP","A","1990",119.82,
"ITA","AIREMISSION","CO","KG_CAP","A","1991",126.483,
"ITA","AIREMISSION","CO","KG_CAP","A","1992",128.176,
"ITA","AIREMISSION","CO","KG_CAP","A","1993",131.048,
"ITA","AIREMISSION","CO","KG_CAP","A","1994",123.753,
"ITA","AIREMISSION","CO","KG_CAP","A","1995",124.387,
"ITA","AIREMISSION","CO","KG_CAP","A","1996",119.305,
"ITA","AIREMISSION","CO","KG_CAP","A","1997",111.652,
"ITA","AIREMISSION","CO","KG_CAP","A","1998",104.046,
"ITA","AIREMISSION","CO","KG_CAP","A","1999",96.341,
"ITA","AIREMISSION","CO","KG_CAP","A","2000",83.422,
"ITA","AIREMISSION","CO","KG_CAP","A","2001",78.094,
"ITA","AIREMISSION","CO","KG_CAP","A","2002",67.524,
"ITA","AIREMISSION","CO","KG_CAP","A","2003",68.474,
"ITA","AIREMISSION","CO","KG_CAP","A","2004",58.695,
"ITA","AIREMISSION","CO","KG_CAP","A","2005",59.608,
"ITA","AIREMISSION","CO","KG_CAP","A","2006",56.903,
"ITA","AIREMISSION","CO","KG_CAP","A","2007",57.504,
