"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2004",14.253,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2005",13.89,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2006",13.53,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2007",13.088,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2008",12.978,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2009",11.703,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2010",12.266,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2011",11.2,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2012",10.875,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2013",10.828,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2014",10.266,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2015",10.585,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2016",10.396,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2017",10.318,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2018",10.312,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2019",10.159,
"BEL","AIREMISSION","GHG","TONNE_CAP","A","2020",9.249,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1990",21.477,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1991",20.969,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1992",21.335,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1993",21.185,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1994",21.66,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1995",22.027,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1996",22.516,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1997",22.815,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1998",22.836,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","1999",23.083,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2000",23.691,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2001",23.156,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2002",23.096,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2003",23.489,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2004",23.331,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2005",22.987,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2006",22.553,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2007",23.012,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2008",22.229,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2009",20.748,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2010",20.869,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2011",20.991,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2012",20.902,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2013",20.869,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2014",20.588,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2015",20.518,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2016",19.804,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2017",19.839,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2018",19.965,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2019",19.639,
"CAN","AIREMISSION","GHG","TONNE_CAP","A","2020",17.691,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1990",19.006,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1991",17.337,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1992",16.798,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1993",16.079,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1994",15.228,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1995",15.132,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1996",15.456,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1997",15.042,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1998",14.464,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","1999",13.538,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2000",14.563,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2001",14.642,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2002",14.322,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2003",14.629,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2004",14.726,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2005",14.471,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2006",14.549,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2007",14.64,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2008",14.009,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2009",13.034,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2010",13.269,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2011",13.158,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2012",12.767,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2013",12.265,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2014",12.041,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2015",12.156,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2016",12.257,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2017",12.329,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2018",12.114,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2019",11.519,
"CZE","AIREMISSION","GHG","TONNE_CAP","A","2020",10.541,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1990",13.894,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1991",15.92,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1992",14.704,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1993",15.069,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1994",15.774,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1995",15.145,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1996",17.55,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1997",15.691,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1998",14.88,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","1999",14.36,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2000",13.509,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2001",13.785,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2002",13.628,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2003",14.538,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2004",13.392,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2005",12.545,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2006",13.929,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2007",13.026,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2008",12.296,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2009",11.723,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2010",11.727,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2011",10.74,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2012",9.879,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2013",10.148,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2014",9.352,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2015",8.827,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2016",9.112,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2017",8.686,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2018",8.629,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2019",7.936,
"DNK","AIREMISSION","GHG","TONNE_CAP","A","2020",7.46,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1990",14.242,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1991",13.748,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1992",13.39,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1993",13.769,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1994",14.808,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1995",14.024,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1996",15.148,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1997",14.85,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1998",14.094,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","1999",13.94,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2000",13.549,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2001",14.546,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2002",14.978,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2003",16.407,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2004",15.651,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2005",13.315,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2006",15.42,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2007",15.044,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2008",13.45,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2009",12.698,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2010",14.096,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2011",12.589,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2012",11.505,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2013",11.532,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2014",10.72,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2015",10.032,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2016",10.53,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2017",9.995,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2018",10.176,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2019",9.551,
"FIN","AIREMISSION","GHG","TONNE_CAP","A","2020",8.629,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1990",9.649,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1991",9.827,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1992",9.573,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1993",9.193,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1994",9.035,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1995",9.097,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1996",9.35,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1997",9.193,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1998",9.403,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","1999",9.264,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2000",9.107,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2001",9.129,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2002",8.978,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2003",8.965,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2004",8.883,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2005",8.833,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2006",8.606,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2007",8.41,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2008",8.275,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2009",7.884,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2010",7.916,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2011",7.509,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2012",7.496,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2013",7.474,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2014",6.959,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2015",6.984,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2016",6.993,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2017",7.023,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2018",6.721,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2019",6.568,
"FRA","AIREMISSION","GHG","TONNE_CAP","A","2020",5.931,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1990",15.635,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1991",14.947,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1992",14.22,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1993",14.016,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1994",13.749,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1995",13.655,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1996",13.836,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1997",13.39,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1998",13.08,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","1999",12.658,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2000",12.613,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2001",12.787,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2002",12.507,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2003",12.463,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2004",12.261,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2005",11.965,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2006",12.063,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2007",11.767,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2008",11.8,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2009",11.022,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2010",11.443,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2011",11.352,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2012",11.401,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2013",11.581,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2014",11.045,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2015",10.993,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2016",10.947,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2017",10.716,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2018",10.259,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2019",9.625,
"DEU","AIREMISSION","GHG","TONNE_CAP","A","2020",8.763,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1990",10.145,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1991",10.029,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1992",10.069,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1993",9.973,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1994",10.182,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1995",10.358,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1996",10.608,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1997",11.015,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1998",11.475,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","1999",11.443,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2000",11.71,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2001",11.745,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2002",11.701,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2003",12.015,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2004",12.044,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2005",12.416,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2006",12.023,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2007",12.232,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2008",11.897,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2009",11.217,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2010",10.656,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2011",10.403,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2012",10.165,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2013",9.362,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2014",9.112,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2015",8.819,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2016",8.52,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2017",8.889,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2018",8.601,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2019",7.984,
"GRC","AIREMISSION","GHG","TONNE_CAP","A","2020",6.989,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1990",9.14,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1991",8.516,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1992",7.537,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1993",7.663,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1994",7.583,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1995",7.474,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1996",7.715,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1997",7.581,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1998",7.539,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","1999",7.601,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2000",7.338,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2001",7.545,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2002",7.397,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2003",7.705,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2004",7.613,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2005",7.605,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2006",7.495,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2007",7.329,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2008",7.129,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2009",6.521,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2010",6.602,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2011",6.458,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2012",6.14,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2013",5.866,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2014",5.919,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2015",6.248,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2016",6.344,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2017",6.613,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2018",6.624,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2019",6.609,
"HUN","AIREMISSION","GHG","TONNE_CAP","A","2020",6.443,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1990",14.42,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1991",13.421,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1992",12.907,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1993",13.079,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1994",12.691,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1995",13.109,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1996",13.252,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1997",13.761,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1998",14.142,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","1999",14.77,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2000",14.65,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2001",14.076,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2002",14.266,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2003",14.041,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2004",14.27,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2005",13.544,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2006",15.172,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2007",15.748,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2008",16.698,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2009",15.602,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2010",15.296,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2011",14.565,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2012",14.508,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2013",14.396,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2014",14.239,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2015",14.346,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2016",13.989,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2017",13.911,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2018",13.742,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2019",13.071,
"ISL","AIREMISSION","GHG","TONNE_CAP","A","2020",12.306,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1990",15.516,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1991",15.658,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1992",15.528,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1993",15.597,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1994",15.955,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1995",16.312,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1996",16.798,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1997",17.022,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1998",17.543,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","1999",17.693,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","2000",18.066,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","2001",18.322,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","2002",17.519,
"IRL","AIREMISSION","GHG","TONNE_CAP","A","2003",17.346,
